"","logFC","AveExpr","t","P.Value","adj.P.Val","B","logP"
"ACTG2",0.597510613274408,3.26864669529629,0.568070885849082,0.582109112213367,0.931936856976498,-5.29073046758239,0.234995602307614
"DSC2",0.669083422802739,7.3231390936932,1.21964930901375,0.249680498356144,0.853492561967141,-5.29076937065702,0.602615377500737
"LOC100849068",-0.317815436235164,5.10569680258146,-1.01624520623556,0.332696090804689,0.874132445436733,-5.29080065605731,0.477952302082564
"REM1",-0.205149567339114,3.24854523319675,-0.57649656282211,0.576610181894524,0.93105039223893,-5.29089482893139,0.239117693023834
"HMG20A",0.273187626847118,6.28209640342558,1.15985497897726,0.272182482068575,0.85973805725999,-5.2909974183213,0.565139829851913
"DCUN1D4",-0.188022033218025,3.05551863429405,-0.501634810246367,0.626429970480857,0.944891832028945,-5.2911824923431,0.203127472369195
"TP53INP2",0.122562171120967,2.59034888122507,0.203005329850318,0.843069143469614,0.979581854101788,-5.2914203899258,0.0741368056885487
"CDSN",-0.184804607994051,2.61898364779897,-0.244994192305882,0.81125355367701,0.976968930860232,-5.2914616830779,0.0908433877706985
"NUDC",-0.227739035358395,9.17650539917965,-1.26241206997113,0.234522602857563,0.849619565479176,-5.29147766610132,0.629815294427528
"EMP2",-0.0237013481300372,2.49730272004596,-0.0224896286671844,0.982485380478168,0.998862153539638,-5.29161438832952,0.00767390326795344
"CEP104",-0.218286249194405,3.84004464534523,-0.753429335905787,0.467996452409217,0.908160335977561,-5.29168681481464,0.32975743903045
"PYROXD1",0.194519963580017,4.58479490786323,0.921717838813184,0.377675116667718,0.886602005097195,-5.29171348000974,0.422881627960127
"ZMIZ1",0.055976942271601,2.54261344110878,0.148247343874166,0.884998150999677,0.985568672029214,-5.29202275363069,0.0530576366597748
"AMT",-0.467087095129807,6.31943641605093,-1.16267749624869,0.271085427058992,0.859024269613046,-5.29213895125992,0.566893828483612
"FLVCR1",-0.204332984374477,2.72952708706369,-0.32888941207078,0.748802200314551,0.967659781567587,-5.29224758582828,0.125632888117355
"ARHGEF16",-0.212833465064423,4.79462320724915,-0.962446219402498,0.357787521618997,0.879940636185481,-5.29228585164452,0.446374810181487
"SEC13",0.207415761515307,7.94109766521356,1.23906996091233,0.242701357134815,0.849619565479176,-5.292452442608,0.614927795178105
"CLDN7",0.413253499115766,3.15559055136818,0.530707992346624,0.606828226272705,0.938859627713922,-5.29281360224598,0.216934226452583
"SNUPN",0.298154058491121,4.93694266157071,0.983911181376396,0.347615982523651,0.877626600587192,-5.29281715461429,0.458900263977519
"ESAM",-0.145009300639725,2.66463240709495,-0.277258417069692,0.787044592529772,0.974037676204341,-5.29295880686571,0.104000660600307
"KAT5",0.200752203967207,5.73811002741321,1.10087260087957,0.295913005992538,0.870307459078659,-5.29354438333482,0.528835946273436
"CRY1",0.24830590426955,3.26402736223665,0.573236712747505,0.578734345010499,0.93105039223893,-5.29369191245254,0.237520743650034
"N6AMT1",0.18605337408398,3.8154088696242,0.741940956780706,0.474634804279508,0.909442616242692,-5.29374106857123,0.323640418768634
"FRA10AC1",-0.177372293037615,3.17213625612394,-0.542660853818458,0.598861604780918,0.936690047260391,-5.29374264227981,0.222673530239067
"LRRN4CL",-0.14759523168829,2.75809819154072,-0.34206739025339,0.739149534424978,0.9670190968926,-5.29386007103545,0.131267692314102
"BRD3",-0.192172927113258,3.08615005195775,-0.508036350513793,0.622087014144561,0.944060533096144,-5.29386186684302,0.206148864312728
"SDCCAG8",-0.0486679355045498,2.53328065351784,-0.117479702839345,0.908730141329268,0.989328479775765,-5.2938733378855,0.041565066757778
"TMEM184C",0.200224521337082,7.37123274248597,1.22072142745497,0.249291049689755,0.853367350908553,-5.29388176003907,0.603293313714955
"YEATS2",-0.342778610629743,4.36160295764796,-0.874319015210697,0.401790660610146,0.888739857795528,-5.29406554123595,0.396000162392691
"ZNF674",-0.031419781421071,2.51317261648009,-0.0552272667320805,0.957009739199002,0.997485755291974,-5.29410151112693,0.0190836425169259
"FANCM",0.245748954291407,3.91251866317161,0.766503357930039,0.460514226306206,0.904274279324263,-5.29418354576196,0.336756948939771
"PINLYP",0.458450688200703,3.67113688007721,0.694999314288675,0.50237067869824,0.916865161620438,-5.29418876185028,0.298975716506464
"SGK1",0.197211686937893,8.33840666800447,1.24672204409506,0.239995091797142,0.849619565479176,-5.29424588677156,0.619797640068453
"BBS9",0.0747127356650195,2.55774639380965,0.153756325200393,0.880760694597479,0.985475094395127,-5.29434675373916,0.0551420747133135
"SPDYC",-0.00373896575286903,2.50706267662617,-0.00682271660322428,0.994686114317151,0.998862153539638,-5.29438953717033,0.00231394470784723
"MEF2D",0.0258567610361626,2.51401062228782,0.0510071227663628,0.960291550999178,0.997485755291974,-5.29444540422739,0.0175968922031391
"ATP5F1E",0.24467679143758,6.67915729685445,1.18653426665294,0.261951589959254,0.856561971215829,-5.29455081378182,0.581778961184599
"ETAA1",-0.231442290127572,4.82669953707146,-0.965498777661255,0.356327990632383,0.879175037833931,-5.29459807167374,0.448150061174877
"ATXN1L",0.246029399592149,4.53448448256008,0.907120592741534,0.384990612241052,0.886602005097195,-5.29471237997872,0.414549860365827
"TOPAZ1",0.20678664144811,3.96984589282848,0.77991553472551,0.45291891376792,0.900677629417687,-5.29481956542985,0.343979542921531
"SCAF11",-0.233607506095264,5.53214487233655,-1.07455170249779,0.30700464806363,0.871814464090509,-5.29483746262773,0.512855049235827
"TOR1AIP1",-0.329082899068937,4.88839065176565,-0.975529313630515,0.351562472861324,0.87884137502198,-5.2951185244444,0.453997489397652
"PSMG2",-0.195157696814714,6.55954782907688,-1.17935708895301,0.26467342918847,0.857653793658279,-5.29514139102064,0.577289655736964
"DUS4L",-0.166462808138106,2.7482783601643,-0.330390598549665,0.74770027796471,0.967659781567587,-5.29533067429627,0.126272457900174
"C8H9orf85",-0.196880614625779,3.62825884945853,-0.689154842653223,0.50589197514484,0.916865161620438,-5.29558979846743,0.295942209656379
"NUP205",0.249599796210913,6.44970248475024,1.16935919784117,0.268502272558808,0.858435740665471,-5.29563300207569,0.571052034152235
"ZNF557",-0.243223531916652,4.24037329672463,-0.845496992840771,0.41696461499537,0.893462132678778,-5.29574952108681,0.379900799137282
"TMEM69",0.243293236185186,3.7304602083033,0.714704576784731,0.490608747968808,0.914010491014805,-5.2958962430274,0.309264712222765
"SPATA6L",-0.131064321831306,2.57963514360455,-0.17650956788671,0.863302205998288,0.982191701830403,-5.29603643586787,0.063837149333648
"PNPLA4",-0.0673967714061448,2.58499399959989,-0.182459841528953,0.85874881384925,0.981870871492362,-5.29613074636369,0.0661338498032299
"FURIN",-0.0527727488886778,2.54732052629844,-0.124925012323077,0.902977803123575,0.988543946932277,-5.29620351752667,0.0443229253226294
"C28H1orf198",-0.23579114395961,4.03848792644824,-0.797079352716993,0.443318484141932,0.897476579283039,-5.29631208125924,0.35328416043654
"ACYP1",0.139510702558507,3.13057664719469,0.517623183549958,0.615611333471872,0.94227792400256,-5.29652358320967,0.210693393358124
"GRB2",-0.225649512378101,7.12030485142252,-1.2087481192692,0.253668161723513,0.854838636690944,-5.29682655750203,0.595734038318241
"TSKU",-0.232447504550692,4.9936762366859,-0.991573405063878,0.344036765516996,0.876796063828637,-5.29696160219196,0.463395144033224
"GPBAR1",-0.441836034114838,4.54241801113775,-0.906812239209801,0.385146213972115,0.886602005097195,-5.29708007632591,0.414374366942336
"HIF1A",0.403574763483198,5.64047044611719,1.08243752836288,0.303648749998071,0.871814464090509,-5.29736924087031,0.517628502356525
"HELQ",0.182328385504521,2.91895256927043,0.418792937201419,0.68393189917392,0.957354748588985,-5.29754010826017,0.164987139925205
"ZNF175",0.307192065993888,3.73121657027335,0.711384781830149,0.492578321810047,0.914404891327414,-5.29760414878236,0.307524705216039
"PIEZO1",0.148468020491468,2.76132532536815,0.326406813820047,0.75062580748652,0.967874845334542,-5.29772765109404,0.124576508060012
"CAMTA1",0.256073915922602,5.1679116161277,1.01643493755759,0.332609965345934,0.874132445436733,-5.29782776538214,0.4780647430001
"ZNF705A",-0.237413820189262,5.38725941463418,-1.05130053462411,0.317063678272024,0.872747545343706,-5.2978972308866,0.498853506410392
"ZNF567",0.192639885094351,2.95006048345941,0.433507376321014,0.673548807265667,0.955903500830007,-5.29796502678157,0.171630928585168
"XXYLT1",-0.219807004263064,3.28224871099897,-0.573913455215529,0.578293022479829,0.93105039223893,-5.29823214895685,0.237852047739271
"FAM219A",0.000779274178976053,2.52756079973545,0.00104987405938579,0.999182296817995,0.999863673417715,-5.29829070333328,0.000355269251981979
"LOC616319",0.00451211665975793,2.5256744142552,0.00792588518221423,0.993826927748473,0.998862153539638,-5.29837813315458,0.00268924021864236
"IER2",0.174817668260089,6.79050736115777,1.19005552829438,0.260624356191809,0.856561971215829,-5.29849108180524,0.583985000498244
"BRWD3",0.220465422529658,2.78376830357976,0.331609655061933,0.746805884843858,0.967659781567587,-5.29862663750187,0.126792268461116
"MSL1",-0.127404937494843,2.68460236103483,-0.269409802067745,0.792913029638613,0.974359113166775,-5.29865544585592,0.100774445493744
"CLU",0.734414843640635,4.37444182208941,0.855191625823435,0.411817722639348,0.892550692378796,-5.29895142393625,0.385294967385656
"ADCK1",0.19721302361305,2.80415679214945,0.343894910878749,0.737814585156578,0.966824098013505,-5.29896446020503,0.132052763868755
"PIGV",0.234537585763402,4.25741750354489,0.842337516048111,0.41865137768293,0.893462132678778,-5.29919394466552,0.378147475292641
"TOR3A",0.41734714250956,5.23107726033433,1.0227163146393,0.329767981044157,0.874132445436733,-5.299273033041,0.481791514643303
"VPS45",0.339271497261729,5.0099089795517,0.988608003297322,0.345418759171567,0.877284030314488,-5.29940439247419,0.461654080250127
"SLC35A5",0.193528773202084,3.97243904820863,0.774155799835317,0.4561706447917,0.902350043535932,-5.29944702875051,0.340872665607315
"POT1",0.234816099090822,4.38519392702604,0.870267683762053,0.403900309492635,0.889271950262539,-5.29962155884758,0.393725814047412
"LIMD1",-0.19772990907291,3.21188125022238,-0.544987921141838,0.597316968803754,0.935948056204524,-5.29970187287315,0.223795147477678
"MARS1",0.376882168894016,7.16639341912298,1.20660863361954,0.254456742692928,0.854838636690944,-5.29982998987134,0.594386036535494
"TRIM38",0.283291506504162,3.35504048776213,0.592305957437775,0.56636892095957,0.927934951002829,-5.30007464923114,0.246900586225925
"SENP1",0.253819328569596,4.29406279225928,0.849393227501959,0.414890872420253,0.893462132678778,-5.30012337380644,0.382066119524176
"PYGB",0.0433629895195353,2.57771516988548,0.135605328342584,0.894736370182634,0.987039993805644,-5.30018855693568,0.0483049086401732
"ADAT2",0.085754543137305,2.68832329769875,0.26151557272905,0.798829219383049,0.974585056776884,-5.30025921499352,0.0975460579916989
"PIERCE1",-0.103802046825881,2.6029568511466,-0.176224954591054,0.863520136162831,0.982191701830403,-5.30029354927096,0.0637275307978055
"THAP12",0.178412399541861,3.35013122850367,0.590870222184293,0.567294828668834,0.928240108813041,-5.30051284613807,0.246191175347383
"GSTCD",0.234676473739343,3.97656410682967,0.772982713369181,0.456834773141749,0.902350043535932,-5.30074410220032,0.34024084607392
"LOC104975936",0.588752175434966,2.81091092619928,0.296541682608989,0.772686118552271,0.974037676204341,-5.30077931195961,0.111996889864848
"SEPTIN4",0.447451321323041,3.38636801078072,0.59769414767148,0.562901524046583,0.926113999345678,-5.30083832139082,0.249567575493066
"WDSUB1",-0.34182913057101,3.32465953444243,-0.583405331229645,0.572122357202535,0.929784114361877,-5.30084307539092,0.24251108069094
"NPC2",0.252155330865526,6.17660598911939,1.14049481804899,0.279801711181317,0.863648563457121,-5.30102259049456,0.553149633824423
"MPDZ",0.151207506152774,2.79639022850622,0.338594728166705,0.741688701508394,0.967659781567587,-5.3010736992987,0.129778336749204
"WIPF1",0.263004782671081,4.57342418916966,0.907384940167808,0.384857252118708,0.886602005097195,-5.30110447259349,0.414700325330402
"KCTD5",-0.246517194548639,4.8985827318449,-0.970365839931981,0.354009820751393,0.878933289780534,-5.30128512840877,0.450984689841507
"ACAP2",0.196766272235477,3.66343671515109,0.686489605799274,0.507502732151902,0.916865161620438,-5.30173100345887,0.294561615374748
"CALCOCO2",0.31871676756545,5.5576549150513,1.06827050535296,0.309697832076681,0.872309505824226,-5.30187505894618,0.509061834747928
"TIMMDC1",0.209932543606675,4.29462321491767,0.847250130876163,0.416030651116058,0.893462132678778,-5.3019138971562,0.380874671488188
"TMX4",-0.385780621734692,5.10277984956569,-1.00318509980517,0.33866435117847,0.875815420260194,-5.30203610656656,0.470230516084315
"ING1",-0.0667305514339422,2.65135893218111,-0.219735063967888,0.830353869322173,0.978775636039098,-5.3024187763704,0.0807367862481746
"LOC112445193",0.0921286099188201,2.65822989091489,0.21975037439612,0.830342255544443,0.978775636039098,-5.30242116915262,0.0807428605678612
"PLCD1",-0.292713329079909,3.72758379121485,-0.706111027667424,0.495717152067939,0.915934147350599,-5.30245096277762,0.304766054022855
"MAP2K1",0.386001230775484,5.95731750052097,1.11497182458154,0.290099704199125,0.869041406684297,-5.30258103494792,0.537452714026544
"ZNF292",-0.193634995924019,4.92407746725431,-0.973301083858371,0.352617078782125,0.87884137502198,-5.3026518347558,0.452696656752501
"ZNF592",-0.259425353936248,4.13130753584994,-0.810257048882025,0.436039062737702,0.897476579283039,-5.30281613163708,0.36047460253987
"BTBD7",-0.0661582230474949,2.60898074185322,-0.165522225673191,0.871723792799523,0.983590373750877,-5.30311649295339,0.0596211002337621
"NBEAL2",0.0383222458283714,2.57283065184567,0.0956417671089377,0.925632922439245,0.992906051575769,-5.30328762827651,0.0335612070171762
"PLPP5",0.323069559760942,6.04508207252385,1.12447804719743,0.286230299129881,0.868465419648196,-5.30331104101954,0.543284395564276
"UAP1",0.376128237263141,6.00992439450045,1.11996691247286,0.288061485204861,0.869041406684297,-5.3034565243728,0.540514804479612
"NUDT22",0.199581780392152,4.71400695841025,0.93213071119003,0.372517188340645,0.885585572175803,-5.30357310150732,0.428853683642465
"S100A3",0.450331329732521,2.86140851098204,0.342823912443251,0.738596807501848,0.966882376431784,-5.30360627079984,0.131592573867991
"BAG6",0.27301745089934,6.15472439585104,1.13580496460865,0.281672285125452,0.864603525065171,-5.30367315939109,0.550255882901409
"CD151",0.271686760279212,7.60880583769147,1.21940104206681,0.249770751361332,0.853563183462452,-5.30372980599524,0.602458419709251
"PHLDA3",0.30204727379251,3.65779262374316,0.679230593799804,0.511905448726276,0.916865161620438,-5.30383382453631,0.290810247790717
"CTNS",0.479961625003758,6.58356204372849,1.16897042527907,0.268652038304309,0.858435740665471,-5.3039740310017,0.570809860023798
"HSP90AB1",0.219510475389542,10.7844864942458,1.26174694827918,0.234752511087811,0.849619565479176,-5.30420613619193,0.629389753499563
"DNAAF9",0.0453274637210952,2.58200422605351,0.105574484610251,0.917939573616218,0.991031749377628,-5.30425957872981,0.0371859067168181
"CEP290",-0.140026761749801,3.06946105721714,-0.476153237067627,0.643864231576445,0.946946310680047,-5.30438991280135,0.191205700487076
"C23H6orf47",-0.147272080783055,2.74788065957149,-0.295150946713617,0.773718755026774,0.974037676204341,-5.30456558522939,0.11141687566933
"RPL26",0.251920332030729,7.345234452142,1.20955514068549,0.253371214748433,0.854838636690944,-5.30485690038114,0.596242726413973
"MPP7",-0.310707470014373,3.34082702762584,-0.581169093744343,0.573572889711297,0.930050067326811,-5.304856933697,0.241411384061022
"SEPTIN9",0.241605371938814,7.37906207284513,1.2107328378224,0.252938375533927,0.854838636690944,-5.30493355381761,0.596985274972458
"SWSAP1",0.119310585837519,2.93608917193195,0.407030272883994,0.692281982862429,0.958658520922173,-5.30505181723241,0.159716971068397
"LOC507615",-0.243867443748624,2.86210457150709,-0.369021367533655,0.719554414213864,0.962874281657606,-5.30508191177663,0.142936358225982
"TMEM225B",0.0734744747019476,2.65557204308955,0.202167914836888,0.843706885367664,0.979581854101788,-5.30543032977806,0.0738084066650106
