"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSBTAG00000000648",0.285312183758391,-2.28603658806674,3.7635405478722,-0.607416489602909,0.543574548036138,NA
"ENSBTAG00000000706",172.267428526518,-1.85267289479054,0.728123519953386,-2.54444863271159,0.0109450408557207,0.14356348316402
"ENSBTAG00000045024",0.6838298895963,-2.66968677104543,3.55664378818643,-0.750619665627728,0.452881582456625,NA
"ENSBTAG00000050914",33.8447899634002,-5.24091373970099,2.54632771401591,-2.05822436399412,NA,NA
"ENSBTAG00000017753",56.1787122315022,-0.564239258002488,0.679654134933716,-0.830185868077615,0.406433704002432,0.729210735536495
"ENSBTAG00000019043",147.422895538627,0.628408551416225,0.459802381388652,1.3666926854932,0.171721651508675,0.51574291975629
"ENSBTAG00000000605",35454.543184467,0.671612087068321,0.390628121338202,1.71931320450646,0.085557356874018,0.377395180891409
"ENSBTAG00000000603",147.831712792687,-1.75235534036782,0.782674632689131,-2.23893207621543,0.0251603360283916,0.212195389086953
"ENSBTAG00000019542",7845.11727480961,0.879212819098344,0.545230062353899,1.61255381866245,0.106841478543735,0.416774515853887
"ENSBTAG00000036404",98.4170329613358,-1.032202573511,1.01716912025644,-1.01477969882803,0.310210853040612,0.655626943234066
"ENSBTAG00000038900",2.6560266513679,1.43538900811809,1.59261954506142,0.901275519673932,0.367441846402759,NA
"ENSBTAG00000003301",35.1288598882504,-0.639752767126122,0.85598857859931,-0.747384700124125,0.454831378132264,0.762164034356327
"ENSBTAG00000000597",14.2295008559103,-1.84129953013069,1.36291642217667,-1.35099959188253,0.176695563427455,0.522530027123714
"ENSBTAG00000000588",6.14051972257675,-0.918594298633878,2.30425292485229,-0.398651679564543,0.69014987663969,0.892479370738106
"ENSBTAG00000001395",560.395688998286,0.283703256937967,0.377871979552291,0.750791993823155,0.452777848470453,0.761162945107793
"ENSBTAG00000018704",231.912678223608,-1.64210754878259,0.827370980540325,-1.98472944713409,0.0471745807409013,0.285880765447247
"ENSBTAG00000004869",156.657512539564,-0.57148712713967,0.535192252213982,-1.06781651785044,0.28560328563082,0.63482587662954
"ENSBTAG00000054337",10.0358730788533,0.0587159328180994,1.11409792634913,0.0527026677183665,0.957968813449913,0.986581810687364
"ENSBTAG00000053883",39.4294729220172,1.64569524068443,0.657291411769931,2.50375284267439,0.0122883842883477,0.152700439907835
"ENSBTAG00000019314",1990.716589452,0.281547061933948,0.543604635950773,0.517926160510971,0.604509788782505,0.849901227063009
"ENSBTAG00000052575",4.62128815106925,-3.62229399255475,1.78838311036797,-2.02545750491317,0.042820407779624,NA
"ENSBTAG00000047293",10.8090348819195,-1.33961546227309,0.950358506281436,-1.40958959531466,0.158660901040294,0.498341905635017
"ENSBTAG00000012908",101.379589278348,-0.769218753918269,0.64589482924576,-1.19093499295624,0.233679105902177,0.58869703885764
"ENSBTAG00000054574",4.49949794557257,-4.71253164669594,2.30118868309877,-2.04786842613447,0.0405728933674817,NA
"ENSBTAG00000034347",10.0687444347353,-1.87976299414232,1.22859455107137,-1.53001085061228,0.126014043146164,0.450905630882626
